resonance_radical_smiles,closed_shell_smiles,closed_shell_H298 (kcal/mol),closed_shell_S298 (cal/mol/K),closed_shell_Cp300 (cal/mol/K),closed_shell_Cp400 (cal/mol/K),closed_shell_Cp500 (cal/mol/K),closed_shell_Cp600 (cal/mol/K),closed_shell_Cp800 (cal/mol/K),closed_shell_Cp1000 (cal/mol/K),closed_shell_Cp1500 (cal/mol/K),closed_shell_Sint298 (cal/mol/K),closed_shell_thermo_comment,closed_shell_thermo_source
[O]C(C=O)C=O,O=CC(O)C=O,-101.66745753970675,78.19047899128034,24.735858441315298,30.698428822494073,35.20455052032028,38.493566660182026,43.20867670537361,46.124334699349895,49.002679115578374,78.19047899128034,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
CC(C)(C=O)O[O],CC(C)(C=O)OO,-74.19847036328872,92.04928245077107,34.48952198852773,41.57759082217973,47.26837476099426,51.92560229445506,58.64145315487571,63.80803059273423,71.1825430210325,96.41562141491396,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-O2d)CsCsOs) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cds-OdCsH),GAV
CC([CH]O)OO,CC(CO)OO,-85.21751679132032,81.254332480411,31.5354483482434,36.9725993433629,41.78547994840152,45.941836763732084,52.564214987313115,57.367662924022945,64.25158967613098,82.06007537915437,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
[CH2]C(=O)OC(C)C=C,C=CC(C)OC(C)=O,-88.9665680344155,100.77920036221758,34.38226593205487,43.11865561497422,50.89647175853991,57.580483360660644,68.14507007657578,75.69428141220267,86.0926312994099,103.76811274303239,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
C=CC(C)OC(=C)[O],C=CC(C)OC(=C)O,-59.31978967495219,98.92016532305394,39.55738049713193,49.83548757170172,57.479751434034426,62.838068833651995,70.90114722753346,76.51906309751433,84.74824091778203,99.72590822179731,Thermo group additivity estimation: group(O2s-Cs(Cds-Cd)) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-CsHHH) + group(Cds-CdsCsH) + group(Cds-CdsCsCs) + group(Cds-CdsHH) + group(Cds-CdsHH),GAV
[CH2]C(=O)OCC(=C)C,C=C(C)COC(C)=O,-89.01683145971367,101.97152510485415,33.62400098970364,41.934421950019036,49.59193875248493,56.2198541183242,66.81783385228135,74.5260086719101,85.4603702526283,106.33786406899704,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
C=C(C)COC(=C)[O],C=C(C)COC(=C)O,-58.329789674952195,97.77273873972588,40.147380497131934,49.455487571701724,56.52975143403442,61.91806883365199,70.03114722753345,75.82906309751434,84.86824091778202,99.95590822179733,Thermo group additivity estimation: group(O2s-Cs(Cds-Cd)) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)OsHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsCs) + group(Cds-CdsHH) + group(Cds-CdsHH),GAV
O=CC(O)=[C]O,O=CC(O)=CO,-105.44199403066784,76.12030352092634,23.39813164659322,28.55295470955989,32.94999270875,36.671391013911865,42.39185951040548,46.27556111407266,50.939114974443115,76.12030352092634,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
[O]OCCO,OCCOO,-76.04441609932827,80.0100196482574,26.196368378593885,31.746785176251624,35.725551352724665,38.86873474579974,43.62323996754888,46.796229089388156,50.74334284199331,80.0100196482574,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
C=C(C)C(OO)C(=O)CO[O],C=C(C)C(OO)C(=O)COO,-79.32887189292542,128.4582723976237,50.166520076481845,60.525086042065006,69.09602294455067,75.73529636711281,85.47774378585086,92.6391395793499,101.47854684512427,129.2640152963671,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-(Cds-O2d)CsOsH) + group(Cs-(Cds-O2d)OsHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-OdCsCs) + group(Cds-CdsHH),GAV
[O]CC(=O)C=O,O=CC(=O)CO,-100.80484554600788,78.73576427167038,25.093937353856212,30.01264067948375,34.11674871368069,37.370075618388526,41.72427239840688,44.52265619561185,48.19120768792723,78.73576427167038,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
C[C](C)C(C)(C)O,CC(C)C(C)(C)O,-85.43556405353728,96.2818727409303,39.591586998087955,49.549292543021025,58.092179732313575,65.20139579349903,76.0530019120459,84.18736137667305,97.27871892925428,105.01455066921606,Thermo group additivity estimation: group(O2s-CsH) + group(Cs-CsCsCsOs) + longDistanceInteraction_noncyclic(CsCs-TT) + group(Cs-CsCsCsH) + longDistanceInteraction_noncyclic(CsCs-TT) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-CsHHH),GAV
[O]CO,OCO,-94.39705129932202,61.571743268887474,16.049125153930095,19.31652982693201,21.994163087801148,23.97869194722952,26.60134244733821,28.292604156548755,30.47378250506512,62.94916985221554,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
CC(CCOO)O[O],CC(CCOO)OO,-72.72694072657742,108.32257450087418,41.14326959847036,49.41261950286807,56.319541108986606,62.17919694072658,70.65762906309752,77.25217973231356,86.01657743785852,109.12831739961757,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsOsH) + group(Cs-CsCsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH),GAV
[CH2]C(=C)C(C)(CO)OO,C=C(C)C(C)(CO)OO,-78.78164435946462,115.50185243754083,45.85537284894838,55.8265965583174,63.954034416826005,70.52441682600383,80.65131931166349,87.92260038240917,99.41393881453153,118.49076481835564,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-CsH) + group(O2s-OsH) + group(Cs-(Cds-Cds)CsCsOs) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + longDistanceInteraction_noncyclic(CdCs-ST) + group(Cds-CdsHH),GAV
[CH2]OCOC,COCOC,-85.53255748806284,77.98318008107329,25.632802763339672,31.123200062409364,36.117833368037765,40.54562028778801,47.60411021416277,52.481149959063096,59.552526795396155,83.72694562854424,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
CC(C)=CC(O)O[O],CC(C)=CC(O)OO,-75.98792372427043,101.459519989714,42.79468873153155,49.58472402242183,55.41599935014221,60.47068972249756,68.59393061523927,74.58588121657743,83.5796039966814,104.44843237052882,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
CC1CC(C)(CO[O])OO1,CC1CC(C)(COO)OO1,-70.82492717017207,106.4297302519183,46.807017208412994,58.44059847036328,68.22345124282984,76.1867361376673,87.54926003824093,95.7373365200765,111.10337476099426,110.79606921606118,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-CsCsCsOs) + group(Cs-CsCsOsH) + group(Cs-CsCsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + ring(12dioxolane),GAV
[CH2]C(=O)OCC=CC,CC=CCOC(C)=O,-88.00911016640089,101.74591045496274,33.38029336267743,41.43118514601917,49.0046730289013,55.58699231119654,66.18316289235524,73.97060035254495,85.22449231857625,106.11224941910562,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
C=C([O])OCC=CC,C=C(O)OCC=CC,-57.749789674952204,98.80273873972587,39.26738049713193,48.54548757170173,55.64975143403442,61.158068833651996,69.46114722753346,75.37906309751435,84.558240917782,100.98590822179732,Thermo group additivity estimation: group(O2s-Cs(Cds-Cd)) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)OsHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsCs) + group(Cds-CdsHH),GAV
[O]OCO,OCOO,-76.64745380255015,73.57031988438658,20.129425738851243,22.995689950606902,25.296635124522588,27.261435612849883,30.3420311899877,32.52942777691205,35.61764417671666,73.57031988438658,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
C[C](C)OCC(=O)C1OO1,CC(C)OCC(=O)C1OO1,-87.39618145315487,112.94313923853399,43.18664053537284,53.18209942638623,62.34549713193117,69.29207648183557,79.13921032504781,86.22333843212238,97.41285277246652,117.30947820267687,Thermo group additivity estimation: group(O2s-CsCs) + longDistanceInteraction_noncyclic(OsCs-ST) + group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-CsCsOsH) + group(Cs-CsOsOsH) + group(Cs-(Cds-O2d)OsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cds-OdCsCs) + ring(dioxirane),GAV
CC(CCO[O])OO,CC(CCOO)OO,-72.72694072657742,108.32257450087418,41.14326959847036,49.41261950286807,56.319541108986606,62.17919694072658,70.65762906309752,77.25217973231356,86.01657743785852,109.12831739961757,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsOsH) + group(Cs-CsCsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH),GAV
[O]OCC1=COC=C1O,OOCC1=COC=C1O,-84.88697896749522,96.68630975143404,35.71954110898661,44.31187380497132,50.91246653919693,55.91304015296368,62.41650095602296,67.15864244741873,73.24803059273421,96.68630975143404,Thermo group additivity estimation: group(O2s-(Cds-Cd)(Cds-Cd)) + group(O2s-OsCs) + group(O2s-(Cds-Cd)H) + group(O2s-OsH) + group(Cs-(Cds-Cds)OsHH) + group(Cds-Cds(Cds-Cds)Cs) + group(Cds-Cds(Cds-Cds)O2s) + group(Cds-CdsOsH) + group(Cds-CdsOsH) + ring(Furan),GAV
[CH2]C(O)=COC,COC=C(C)O,-89.96313575525811,80.23197843547472,31.016615678776294,39.34040152963671,45.07713193116634,49.08866156787762,54.76449330783938,58.76998087954111,65.30898661567876,84.5983173996176,Thermo group additivity estimation: group(O2s-Cs(Cds-Cd)) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)HHH) + group(Cs-OsHHH) + group(Cds-CdsCsOs) + group(Cds-CdsOsH),GAV
C=C(O)[CH]OC,C=C(O)COC,-76.24629063097514,87.9235609194582,29.252160611854684,35.88946462715105,41.0755449330784,45.21877629063097,51.833632887189296,56.70097514340344,64.24952198852772,90.10673040152965,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)OsHH) + group(Cs-OsHHH) + group(Cds-CdsCsOs) + group(Cds-CdsHH),GAV
[CH2]CC(CO)OO,CCC(CO)OO,-90.51068833652008,101.90477335364665,36.59110898661567,44.114933078393875,50.532810707456974,55.95405353728489,64.06,70.2833843212237,79.35349904397705,102.71051625239004,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-CsH) + group(O2s-OsH) + group(Cs-CsCsOsH) + group(Cs-CsCsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH),GAV
[O]CCO,OCCO,-91.47514101513534,74.5050049193351,19.772015004624205,23.31215506591786,26.574813176959847,29.52805868907451,34.418724597668316,38.1505295098088,43.97554346978489,75.88243150266315,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
[O]OCC(=O)C1(C=O)OO1,O=CC1(C(=O)COO)OO1,-89.66367667304014,103.76552026768641,38.83251051625239,48.20934608030592,55.06333652007648,59.65490630975143,64.54219311663479,67.35356787762906,72.30665774378585,103.76552026768641,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-CsCsOsOs) + group(Cs-(Cds-O2d)OsHH) + group(Cds-OdCsCs) + group(Cds-OdCsH) + ring(dioxirane),GAV
O[CH]CCOO,OCCCOO,-82.05554588518392,86.97629112289472,33.31729494218413,40.187660997129626,45.34292535904398,49.55258529732788,56.020697634098816,60.4416209929828,66.09616741129062,86.97629112289472,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
CC(=O)CC[O],CC(=O)CCO,-94.67017208413002,91.55249017376028,28.709369024856596,34.003346080305924,38.94359464627151,43.28632887189293,50.28441682600382,55.56166347992352,63.77868068833652,93.73565965583172,Thermo group additivity estimation: group(O2s-CsH) + group(Cs-(Cds-O2d)CsHH) + group(Cs-CsOsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsCs),GAV
O=CC1[CH]OCOO1,O=CC1COCOO1,-90.59005736137667,83.14816443594646,29.889235181644363,40.09848948374761,48.285086042065004,53.734187380497126,60.45975143403442,64.73240917782026,76.08959847036328,83.14816443594646,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-(Cds-O2d)CsOsH) + group(Cs-CsOsHH) + group(Cs-OsOsHH) + group(Cds-OdCsH) + ring(124trioxane),GAV
OOC1O[CH]O1,OOC1OCO1,-86.25569743018572,77.08334298588419,22.649337321060997,28.148294412773232,32.47902725203155,35.76142759990797,40.659321058034024,43.946793559732306,48.044654313491876,77.08334298588419,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
O=C1C[CH]C=C1O,O=C1CCC=C1O,-65.73560229445506,80.11302103250478,24.951185468451246,32.68325047801148,38.862887189292536,43.47275334608031,50.41560229445506,55.533403441682594,62.542638623326944,80.11302103250478,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(Cs-(Cds-O2d)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cds-O2d(Cds-Cds)Cs) + group(Cds-CdsCsH) + group(Cds-Cds(Cds-O2d)O2s) + ring(Cyclopentane),GAV
O=C1CC=C[C]1O,O=C1CC=CC1O,-57.40030592734226,83.16797323135755,21.290956022944552,29.8427724665392,36.93502868068834,42.13646271510516,49.94302103250478,55.584588910133846,61.40630975143403,83.16797323135755,Thermo group additivity estimation: group(O2s-CsH) + group(Cs-(Cds-O2d)CsOsH) + group(Cs-(Cds-O2d)(Cds-Cds)HH) + group(Cds-OdCsCs) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + ring(Cyclopentane),GAV
[O]C1=C(O)C=CC1,OC1=C(O)CC=C1,-68.25395793499042,76.62471950286806,29.28458221797323,38.30666760994264,44.20613307839388,48.102250305927335,53.499411912045886,57.11264489483748,62.60850118546845,76.62471950286806,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)(Cds-Cds)HH) + group(Cds-CdsCsOs) + group(Cds-Cds(Cds-Cds)O2s) + group(Cds-CdsCsH) + group(Cds-Cds(Cds-Cds)H) + ring(Cyclopentadiene),GAV
CO[CH]OC,COCOC,-85.53255748806284,77.98318008107329,25.632802763339672,31.123200062409364,36.117833368037765,40.54562028778801,47.60411021416277,52.481149959063096,59.552526795396155,83.72694562854424,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
[O]OCC1OOCC1OO,OOCC1OOCC1OO,-76.54005145315487,107.99203479923514,43.53653919694072,52.94623900573613,60.73408221797322,67.07939388145316,75.74625812619503,81.97335946462715,93.42815487571701,107.99203479923514,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsOsH) + group(Cs-CsCsOsH) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + ring(12dioxolane),GAV
[O]OC1C=COC1=O,O=C1OC=CC1OO,-87.88325047801146,86.32652007648184,25.715143403441683,34.31227533460803,40.86120458891013,45.38873804971319,51.77711281070745,56.20300191204589,61.21478011472275,86.32652007648184,Thermo group additivity estimation: group(O2s-(Cds-O2d)(Cds-Cd)) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-O2d)CsOsH) + group(Cds-CdsCsH) + group(Cds-OdCsOs) + group(Cds-CdsOsH) + ring(Cyclopentane),GAV
C=CC[CH]OC(C)=O,C=CCCOC(C)=O,-86.23004279557397,101.38998843178607,33.21212462148948,41.663987357362934,49.395349878163245,56.080367213442926,66.75227420876608,74.49536396045889,85.43706578519,103.57315791385751,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
[CH2]C1(C)CCC(=O)OO1,CC1(C)CCC(=O)OO1,-112.70971319311664,88.15425377008275,37.015640535372846,49.663728489483745,60.108929254302105,68.30219885277246,79.7989674952199,87.78271510516252,96.59722753346078,92.52059273422563,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-O2s(Cds-O2d)) + group(Cs-CsCsCsOs) + group(Cs-CsCsHH) + group(Cs-(Cds-O2d)CsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cds-OdCsOs) + ring(Cyclohexanone),GAV
CCC(=O)CO[O],CCC(=O)COO,-75.66212452806525,93.66869260432048,35.16310143270115,41.29001731880052,46.553269496569065,51.050135786078684,58.10379759553873,63.10912776747611,70.11299360995342,95.85186208639193,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
C=[C]OCOOC(C)=O,C=COCOOC(C)=O,-126.3883173996176,98.85618042232626,39.36413001912046,52.61367112810707,61.83302103250478,67.8297514340344,75.47311663479923,80.1802294455067,86.46581261950286,101.03934990439771,Thermo group additivity estimation: group(O2s-Cs(Cds-Cd)) + group(O2s-OsCs) + group(O2s-O2s(Cds-O2d)) + group(Cs-OsOsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + group(Cds-CdsOsH) + group(Cds-CdsHH),GAV
C[C]1CCC(=O)OOC1,CC1CCC(=O)OOC1,-102.64579349904398,88.16363740129374,31.909426386233267,51.891032504780114,60.79078393881453,67.85521988527725,78.79728489483749,86.28795411089867,96.43244741873805,90.34680688336519,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-O2s(Cds-O2d)) + group(Cs-CsCsCsH) + group(Cs-CsCsHH) + group(Cs-(Cds-O2d)CsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cds-OdCsOs) + ring(Cycloheptane),GAV
CC(C)([O])C=CO,CC(C)(O)C=CO,-100.82072657743785,93.42216964006361,36.35738049713193,45.934187380497136,52.9557361376673,58.02789674952198,65.41887189292542,70.44984703632886,79.60495219885276,97.7885086042065,Thermo group additivity estimation: group(O2s-CsH) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)CsCsOs) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cds-CdsCsH) + group(Cds-CdsOsH),GAV
C=CCC(=O)O[CH]C,C=CCC(=O)OCC,-84.83355640535372,100.44187831907577,33.86395793499044,43.12537284894837,51.240860420650094,58.11286806883365,68.5859464627151,76.32896749521989,85.35994263862331,102.62504780114722,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(Cs-(Cds-O2d)(Cds-Cds)HH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cds-CdsCsH) + group(Cds-OdCsOs) + group(Cds-CdsHH),GAV
C=C(C)CCC([O])=O,C=C(C)CCC(=O)O,-96.04164435946461,102.92727028848304,36.439732313575526,44.549063097514335,51.83328871892925,58.050516252390054,67.92070745697897,75.13776290630975,85.73235181644358,105.11043977055449,Thermo group additivity estimation: group(O2s-(Cds-O2d)H) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-O2d)CsHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-OdCsOs) + group(Cds-CdsHH),GAV
CCC([O])OO,CCC(O)OO,-93.03048989517458,89.31873243937773,31.934630838770744,37.7406356105953,42.66779888962356,46.87397627037381,53.461564231277826,58.123365761032495,64.60658350025929,90.12447533812112,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
CC(=O)C1(O[O])CO1,CC(=O)C1(OO)CO1,-85.0329636711281,89.59632210492663,35.115749521988526,43.139833652007646,49.78704971319312,54.624212237093694,60.15605162523901,63.99803632887189,72.89820650095602,91.77949158699808,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-CsCsOsOs) + group(Cs-CsOsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsCs) + ring(Ethylene_oxide),GAV
CC(=O)O[O],CC(=O)OO,-83.780245865723,74.61185231833073,20.34889038055283,24.60663918601086,28.360469742564533,31.476531292205888,35.873817068225776,38.808372362678774,42.84714415213444,76.79502180040218,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
CO[CH]C=O,COCC=O,-68.04493307839388,79.73126646439127,22.22753346080306,26.54397705544933,30.76720841300191,34.44072657743786,40.15535372848948,44.280592734225614,50.46845124282982,81.91443594646272,Thermo group additivity estimation: group(O2s-CsCs) + group(Cs-(Cds-O2d)OsHH) + group(Cs-OsHHH) + group(Cds-OdCsH),GAV
COC=C[O],COC=CO,-63.88935800874472,77.20209963766163,22.059901190409064,26.990390836514415,31.545070004679733,35.5557373237863,41.66950371542838,45.57481646005353,51.16558845372943,79.38526911973308,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
CCC(COO)O[O],CCC(COO)OO,-72.72694072657742,108.32257450087418,41.14326959847036,49.41261950286807,56.319541108986606,62.17919694072658,70.65762906309752,77.25217973231356,86.01657743785852,109.12831739961757,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsOsH) + group(Cs-CsCsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH),GAV
[CH2]C1(C)CC(=O)CO1,CC1(C)CC(=O)CO1,-83.98527724665391,90.4147509020139,33.645296367112806,43.036118546845124,51.451051625239,58.28669216061185,68.32126195028681,75.62147227533461,86.7856978967495,94.78108986615679,Thermo group additivity estimation: group(O2s-CsCs) + group(Cs-CsCsCsOs) + group(Cs-(Cds-O2d)CsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)OsHH) + group(Cds-OdCsCs) + ring(Cyclopentane),GAV
[O]C1CCCO1,OC1CCCO1,-91.14760994263862,76.11117629063098,24.36875717017208,30.849273422562142,37.81973231357553,43.2885602294455,51.2261051625239,57.42801529636712,69.61768451242831,76.11117629063098,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-CsH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-CsOsOsH) + group(Cs-CsOsHH) + ring(Tetrahydrofuran),GAV
C[C](C=O)C=O,CC(C=O)C=O,-71.0866156787763,85.68837927509874,23.27302103250478,28.763518164435943,33.74973231357553,38.02260038240917,44.672256214149144,49.385009560229435,56.345602294455055,87.87154875717019,Thermo group additivity estimation: group(Cs-CsCsCsH) + group(Cs-CsHHH) + group(Cds-OdCsH) + group(Cds-OdCsH),GAV
CC(C=O)=C[O],CC(C=O)=CO,-74.7057552581262,80.98170623494576,27.933499043977058,34.33195028680688,39.087533460803066,42.64353728489483,47.76143403441683,51.22378585086042,55.77508604206501,83.16487571701721,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)HHH) + group(Cd-CdCs(CO)) + group(Cds-CdsOsH) + group(Cds-O2d(Cds-Cds)H),GAV
